Accident_ID,Junction_ID,Junction_Name,City,State,Year,Accident_Severity,Fatalities,Injuries,Weather_Conditions,Road_Type,Vehicle_Types_Involved
ACC-202595,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2023,Minor,0,0,Heavy Rain,4-Lane Highway Merge,Motorcycle & Bus
ACC-202596,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2021,Serious,0,1,Clear,Flyover Exit,Pedestrian & Motorcycle
ACC-202597,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2019,Serious,0,2,Heavy Rain,4-Lane Highway Merge,Motorcycle & Car
ACC-202598,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2020,Serious,0,2,Monsoon Pour,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-202599,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Minor,0,0,Clear,Flyover Exit,Motorcycle & Bus
ACC-202600,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Serious,0,1,Clear,Roundabout,Auto-rickshaw & Bus
ACC-202601,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2021,Minor,0,0,Monsoon Pour,Flyover Exit,Pedestrian & Motorcycle
ACC-202602,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Serious,0,3,Clear,Flyover Exit,Car & Car
ACC-202603,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2019,Serious,0,1,Heavy Rain,Urban Intersection,Motorcycle & Car
ACC-202604,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Serious,0,1,Fog / Mist,Urban Intersection,Car & Truck
ACC-202605,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Serious,0,2,Heavy Rain,Roundabout,Car & Truck
ACC-202606,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Minor,0,1,Monsoon Pour,Urban Intersection,Car & Truck
ACC-202607,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Serious,0,3,Heavy Rain,Urban Intersection,Pedestrian & Motorcycle
ACC-202608,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2019,Minor,0,1,Monsoon Pour,Urban Intersection,Car & Car
ACC-202609,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Minor,0,0,Clear,Flyover Exit,Motorcycle & Bus
ACC-202610,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Fatal,2,2,Clear,Roundabout,Pedestrian & Motorcycle
ACC-202611,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2023,Serious,0,1,Fog / Mist,Urban Intersection,Pedestrian & Motorcycle
ACC-202612,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2019,Serious,0,1,Fog / Mist,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-202613,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Fatal,3,1,Monsoon Pour,Flyover Exit,Pedestrian & Motorcycle
ACC-202614,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Fatal,3,4,Clear,Roundabout,Car & Car
ACC-202615,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Serious,0,1,Heavy Rain,4-Lane Highway Merge,Motorcycle & Car
ACC-202616,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Minor,0,0,Clear,Roundabout,Car & Truck
ACC-202617,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Serious,0,1,Fog / Mist,Roundabout,Auto-rickshaw & Bus
ACC-202618,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2023,Minor,0,1,Heavy Rain,Roundabout,Pedestrian & Motorcycle
ACC-202619,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2018,Fatal,3,3,Clear,Roundabout,Car & Truck
ACC-202620,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Serious,0,3,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-202621,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Minor,0,1,Fog / Mist,Urban Intersection,Motorcycle & Bus
ACC-202622,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2021,Minor,0,0,Monsoon Pour,4-Lane Highway Merge,Motorcycle & Bus
ACC-202623,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2020,Serious,0,2,Fog / Mist,4-Lane Highway Merge,Car & Car
ACC-202624,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2018,Serious,0,1,Heavy Rain,Flyover Exit,Car & Car
ACC-202625,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Serious,0,1,Clear,Roundabout,Motorcycle & Car
ACC-202626,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2018,Fatal,3,0,Heavy Rain,Flyover Exit,Motorcycle & Car
ACC-202627,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Serious,0,1,Clear,Urban Intersection,Auto-rickshaw & Bus
ACC-202628,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Serious,0,2,Monsoon Pour,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-202629,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2019,Fatal,1,3,Fog / Mist,4-Lane Highway Merge,Car & Car
ACC-202630,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Fatal,2,0,Fog / Mist,4-Lane Highway Merge,Motorcycle & Car
ACC-202631,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2021,Minor,0,1,Clear,Roundabout,Motorcycle & Car
ACC-202632,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2019,Serious,0,3,Clear,Flyover Exit,Pedestrian & Motorcycle
ACC-202633,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2023,Minor,0,1,Monsoon Pour,Roundabout,Car & Truck
ACC-202634,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2020,Minor,0,1,Heavy Rain,4-Lane Highway Merge,Car & Car
ACC-202635,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Serious,0,2,Clear,Flyover Exit,Motorcycle & Bus
ACC-202636,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Serious,0,1,Heavy Rain,Urban Intersection,Car & Truck
ACC-202637,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Minor,0,1,Clear,Flyover Exit,Motorcycle & Bus
ACC-202638,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Fatal,3,0,Clear,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-202639,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2019,Minor,0,1,Heavy Rain,4-Lane Highway Merge,Motorcycle & Bus
ACC-202640,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Serious,0,2,Fog / Mist,Flyover Exit,Auto-rickshaw & Bus
ACC-202641,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2018,Serious,0,1,Fog / Mist,Urban Intersection,Auto-rickshaw & Bus
ACC-202642,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Serious,0,2,Clear,Flyover Exit,Pedestrian & Motorcycle
ACC-202643,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Fatal,2,1,Clear,Flyover Exit,Car & Car
ACC-202644,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2021,Fatal,2,1,Heavy Rain,Urban Intersection,Auto-rickshaw & Bus
ACC-202645,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Serious,0,1,Clear,Flyover Exit,Car & Car
ACC-202646,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2022,Fatal,3,3,Clear,Urban Intersection,Motorcycle & Car
ACC-202647,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2023,Serious,0,3,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-202648,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Minor,0,0,Monsoon Pour,Urban Intersection,Auto-rickshaw & Bus
ACC-202649,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2020,Serious,0,3,Clear,Flyover Exit,Motorcycle & Bus
ACC-202650,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2023,Minor,0,0,Clear,Urban Intersection,Pedestrian & Motorcycle
ACC-202651,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Serious,0,2,Clear,Roundabout,Pedestrian & Motorcycle
ACC-202652,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Minor,0,0,Fog / Mist,Roundabout,Car & Car
ACC-202653,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2023,Serious,0,3,Monsoon Pour,Flyover Exit,Motorcycle & Bus
ACC-202654,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2023,Serious,0,1,Heavy Rain,Urban Intersection,Pedestrian & Motorcycle
ACC-202655,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Fatal,2,1,Fog / Mist,Urban Intersection,Pedestrian & Motorcycle
ACC-202656,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2022,Minor,0,0,Clear,Urban Intersection,Pedestrian & Motorcycle
ACC-202657,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2023,Serious,0,1,Fog / Mist,4-Lane Highway Merge,Car & Truck
ACC-202658,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2018,Serious,0,3,Heavy Rain,Roundabout,Motorcycle & Bus
ACC-202659,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Minor,0,1,Clear,Flyover Exit,Motorcycle & Car
ACC-202660,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2021,Minor,0,1,Heavy Rain,Flyover Exit,Car & Car
ACC-202661,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2023,Serious,0,3,Heavy Rain,4-Lane Highway Merge,Motorcycle & Bus
ACC-202662,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Serious,0,3,Clear,Roundabout,Auto-rickshaw & Bus
ACC-202663,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Minor,0,0,Clear,4-Lane Highway Merge,Car & Car
ACC-202664,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Fatal,2,1,Clear,Flyover Exit,Motorcycle & Bus
ACC-202665,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Serious,0,2,Clear,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-202666,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2020,Minor,0,1,Heavy Rain,Roundabout,Car & Car
ACC-202667,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Minor,0,0,Clear,Roundabout,Car & Truck
ACC-202668,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Fatal,3,4,Clear,Urban Intersection,Motorcycle & Bus
ACC-202669,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2020,Serious,0,3,Heavy Rain,Flyover Exit,Pedestrian & Motorcycle
ACC-202670,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Serious,0,2,Clear,Flyover Exit,Car & Truck
ACC-202671,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2019,Serious,0,1,Clear,Roundabout,Pedestrian & Motorcycle
ACC-202672,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Minor,0,1,Clear,Urban Intersection,Motorcycle & Bus
ACC-202673,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Serious,0,3,Clear,Flyover Exit,Car & Car
ACC-202674,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Serious,0,2,Clear,Flyover Exit,Motorcycle & Bus
ACC-202675,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Serious,0,2,Clear,Urban Intersection,Auto-rickshaw & Bus
ACC-202676,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2023,Serious,0,3,Clear,Flyover Exit,Car & Truck
ACC-202677,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Serious,0,1,Clear,Roundabout,Auto-rickshaw & Bus
ACC-202678,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2023,Serious,0,3,Clear,Roundabout,Motorcycle & Car
ACC-202679,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2019,Minor,0,1,Clear,Roundabout,Auto-rickshaw & Bus
ACC-202680,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2020,Minor,0,1,Clear,Flyover Exit,Car & Car
ACC-202681,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Minor,0,0,Fog / Mist,Urban Intersection,Pedestrian & Motorcycle
ACC-202682,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Serious,0,2,Clear,Urban Intersection,Car & Car
ACC-202683,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Serious,0,2,Clear,Roundabout,Motorcycle & Bus
ACC-202684,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Minor,0,1,Monsoon Pour,Roundabout,Motorcycle & Car
ACC-202685,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2023,Fatal,3,1,Monsoon Pour,Urban Intersection,Motorcycle & Car
ACC-202686,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Minor,0,1,Heavy Rain,Flyover Exit,Motorcycle & Bus
ACC-202687,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2023,Fatal,2,4,Heavy Rain,Roundabout,Motorcycle & Car
ACC-202688,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2019,Minor,0,0,Heavy Rain,4-Lane Highway Merge,Motorcycle & Bus
ACC-202689,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2022,Minor,0,0,Clear,Flyover Exit,Car & Car
ACC-202690,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2019,Fatal,3,4,Heavy Rain,Roundabout,Auto-rickshaw & Bus
ACC-202691,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2018,Minor,0,0,Monsoon Pour,Flyover Exit,Motorcycle & Car
ACC-202692,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2020,Serious,0,3,Heavy Rain,Flyover Exit,Motorcycle & Bus
ACC-202693,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2020,Serious,0,2,Clear,Urban Intersection,Pedestrian & Motorcycle
ACC-202694,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2018,Serious,0,3,Clear,Flyover Exit,Car & Car
ACC-202695,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Minor,0,0,Fog / Mist,Flyover Exit,Pedestrian & Motorcycle
ACC-202696,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2023,Fatal,2,3,Clear,Roundabout,Pedestrian & Motorcycle
ACC-202697,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2022,Serious,0,3,Heavy Rain,Roundabout,Motorcycle & Bus
ACC-202698,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Minor,0,1,Fog / Mist,4-Lane Highway Merge,Motorcycle & Car
ACC-202699,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Fatal,2,1,Fog / Mist,Flyover Exit,Car & Car
ACC-202700,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Minor,0,1,Monsoon Pour,Flyover Exit,Car & Car
ACC-202701,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Serious,0,3,Clear,Flyover Exit,Pedestrian & Motorcycle
ACC-202702,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Minor,0,0,Clear,4-Lane Highway Merge,Car & Car
ACC-202703,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Minor,0,0,Clear,Roundabout,Motorcycle & Bus
ACC-202704,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2023,Serious,0,1,Fog / Mist,Urban Intersection,Motorcycle & Bus
ACC-202705,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Fatal,2,4,Clear,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-202706,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2019,Minor,0,0,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-202707,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2022,Minor,0,1,Fog / Mist,Flyover Exit,Motorcycle & Bus
ACC-202708,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Fatal,3,3,Heavy Rain,Urban Intersection,Motorcycle & Car
ACC-202709,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Serious,0,2,Clear,Flyover Exit,Car & Car
ACC-202710,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2019,Serious,0,3,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-202711,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2022,Minor,0,0,Clear,Urban Intersection,Pedestrian & Motorcycle
ACC-202712,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2022,Minor,0,0,Monsoon Pour,Flyover Exit,Motorcycle & Bus
ACC-202713,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2023,Minor,0,0,Fog / Mist,Roundabout,Auto-rickshaw & Bus
ACC-202714,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2021,Fatal,1,2,Monsoon Pour,Flyover Exit,Auto-rickshaw & Bus
ACC-202715,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Minor,0,1,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-202716,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2019,Fatal,1,0,Heavy Rain,Roundabout,Car & Car
ACC-202717,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Serious,0,3,Clear,Urban Intersection,Car & Truck
ACC-202718,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2018,Minor,0,0,Clear,Roundabout,Motorcycle & Car
ACC-202719,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2021,Serious,0,1,Clear,Urban Intersection,Motorcycle & Car
ACC-202720,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2022,Serious,0,1,Clear,Urban Intersection,Car & Car
ACC-202721,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2018,Serious,0,1,Clear,Flyover Exit,Motorcycle & Car
ACC-202722,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Fatal,2,4,Fog / Mist,Roundabout,Motorcycle & Car
ACC-202723,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Serious,0,2,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-202724,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Minor,0,0,Clear,Roundabout,Motorcycle & Car
ACC-202725,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2021,Serious,0,1,Heavy Rain,4-Lane Highway Merge,Car & Truck
ACC-202726,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Minor,0,0,Clear,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-202727,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2023,Serious,0,3,Heavy Rain,4-Lane Highway Merge,Motorcycle & Car
ACC-202728,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2019,Minor,0,1,Heavy Rain,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-202729,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2018,Minor,0,0,Fog / Mist,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-202730,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Serious,0,1,Fog / Mist,4-Lane Highway Merge,Motorcycle & Car
ACC-202731,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2021,Serious,0,2,Clear,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-202732,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2020,Serious,0,1,Clear,Urban Intersection,Motorcycle & Car
ACC-202733,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2021,Serious,0,3,Fog / Mist,Roundabout,Car & Car
ACC-202734,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Fatal,3,2,Clear,Roundabout,Auto-rickshaw & Bus
ACC-202735,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2019,Serious,0,2,Heavy Rain,4-Lane Highway Merge,Motorcycle & Car
ACC-202736,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Serious,0,3,Heavy Rain,Flyover Exit,Auto-rickshaw & Bus
ACC-202737,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Serious,0,3,Fog / Mist,4-Lane Highway Merge,Motorcycle & Bus
ACC-202738,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2018,Serious,0,3,Clear,Flyover Exit,Motorcycle & Bus
ACC-202739,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2023,Fatal,2,3,Fog / Mist,Roundabout,Motorcycle & Bus
ACC-202740,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2020,Serious,0,2,Clear,Roundabout,Motorcycle & Car
ACC-202741,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Serious,0,2,Fog / Mist,Urban Intersection,Motorcycle & Bus
ACC-202742,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Minor,0,1,Clear,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-202743,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2022,Serious,0,3,Clear,4-Lane Highway Merge,Motorcycle & Bus
ACC-202744,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2022,Fatal,2,1,Heavy Rain,Roundabout,Motorcycle & Car
ACC-202745,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2019,Minor,0,1,Clear,Roundabout,Pedestrian & Motorcycle
ACC-202746,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Fatal,2,0,Clear,Urban Intersection,Motorcycle & Car
ACC-202747,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Serious,0,2,Clear,Roundabout,Car & Truck
ACC-202748,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2018,Serious,0,2,Clear,Flyover Exit,Pedestrian & Motorcycle
ACC-202749,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Serious,0,3,Monsoon Pour,4-Lane Highway Merge,Car & Car
ACC-202750,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Minor,0,0,Fog / Mist,Urban Intersection,Auto-rickshaw & Bus
ACC-202751,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Minor,0,1,Clear,4-Lane Highway Merge,Motorcycle & Bus
ACC-202752,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2021,Serious,0,2,Clear,Urban Intersection,Motorcycle & Bus
ACC-202753,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2022,Serious,0,1,Fog / Mist,Flyover Exit,Car & Truck
ACC-202754,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2023,Serious,0,1,Heavy Rain,Roundabout,Car & Truck
ACC-202755,JNC-PNQ-007,Chandani Chowk Junction,Pune,Maharashtra,2023,Fatal,1,3,Clear,Urban Intersection,Car & Car
ACC-202756,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2022,Serious,0,2,Monsoon Pour,Urban Intersection,Car & Car
ACC-202757,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2023,Fatal,3,2,Clear,4-Lane Highway Merge,Motorcycle & Bus
ACC-202758,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2019,Serious,0,2,Clear,4-Lane Highway Merge,Motorcycle & Bus
ACC-202759,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Serious,0,3,Fog / Mist,Flyover Exit,Pedestrian & Motorcycle
ACC-202760,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2021,Fatal,2,1,Heavy Rain,Urban Intersection,Motorcycle & Bus
ACC-202761,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2023,Fatal,3,0,Monsoon Pour,Urban Intersection,Pedestrian & Motorcycle
ACC-202762,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2022,Serious,0,1,Clear,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-202763,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2018,Fatal,3,1,Monsoon Pour,Urban Intersection,Motorcycle & Bus
ACC-202764,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2018,Minor,0,0,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-202765,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Fatal,3,1,Heavy Rain,4-Lane Highway Merge,Pedestrian & Motorcycle
ACC-202766,JNC-MAA-004,Kathipara Junction,Chennai,Tamil Nadu,2020,Serious,0,1,Fog / Mist,Flyover Exit,Car & Truck
ACC-202767,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2023,Minor,0,0,Heavy Rain,4-Lane Highway Merge,Motorcycle & Car
ACC-202768,JNC-BLR-001,Silk Board Junction,Bengaluru,Karnataka,2019,Minor,0,0,Clear,Flyover Exit,Pedestrian & Motorcycle
ACC-202769,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2018,Serious,0,1,Monsoon Pour,Urban Intersection,Motorcycle & Bus
ACC-202770,JNC-MUM-003,Dadar TT Circle,Mumbai,Maharashtra,2020,Minor,0,1,Clear,4-Lane Highway Merge,Motorcycle & Car
ACC-202771,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2019,Minor,0,0,Fog / Mist,Flyover Exit,Auto-rickshaw & Bus
ACC-202772,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2019,Minor,0,1,Clear,4-Lane Highway Merge,Auto-rickshaw & Bus
ACC-202773,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2023,Minor,0,0,Clear,Roundabout,Auto-rickshaw & Bus
ACC-202774,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2021,Fatal,2,0,Heavy Rain,Flyover Exit,Auto-rickshaw & Bus
ACC-202775,JNC-DEL-002,ITO Crossing,New Delhi,Delhi,2018,Fatal,3,4,Clear,Roundabout,Motorcycle & Bus
ACC-202776,JNC-BLR-006,Goraguntepalya Junction,Bengaluru,Karnataka,2020,Serious,0,1,Clear,4-Lane Highway Merge,Motorcycle & Bus
ACC-202777,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2020,Minor,0,0,Clear,Roundabout,Auto-rickshaw & Bus
ACC-202778,JNC-HYD-005,Panjagutta Junction,Hyderabad,Telangana,2018,Serious,0,1,Clear,Urban Intersection,Motorcycle & Car
